Address,Age,Bathroom,Bedroom,Distance_coast,Landsize,Latitude,Longitude,Price,Rooms
0,32.0,0.0,356.0,43136.1003198499,0.0,34.08,-117.9,201200.0,2068.0
0,37.0,0.0,280.0,44519.8062951621,0.0,34.09,-117.89,181300.0,1055.0
0,35.0,0.0,330.0,44519.8062951621,0.0,34.09,-117.89,188900.0,1205.0
0,37.0,0.0,394.0,44519.8062951621,0.0,34.09,-117.89,176700.0,1813.0
0,39.0,0.0,333.0,44163.4899284992,0.0,34.09,-117.9,191800.0,1726.0
0,30.0,0.0,1538.0,43882.0322864657,0.0,34.08,-117.88,187800.0,6132.0
0,35.0,0.0,335.0,43500.8756370677,0.0,34.08,-117.89,215600.0,1711.0
0,25.0,0.0,489.0,43500.8756370677,0.0,34.08,-117.89,207400.0,2115.0
0,32.0,0.0,450.0,42486.6104303718,0.0,34.07,-117.89,200300.0,2374.0
0,32.0,0.0,1251.0,43136.1003198499,0.0,34.08,-117.9,204400.0,5482.0
0,25.0,0.0,470.0,42293.0678264059,0.0,34.06,-117.87,428500.0,3652.0
0,23.0,0.0,1124.0,41877.0250020458,0.0,34.06,-117.88,491200.0,6689.0
0,35.0,0.0,194.0,41094.5292846822,0.0,34.06,-117.9,287200.0,1313.0
0,33.0,0.0,290.0,41094.5292846822,0.0,34.06,-117.9,274700.0,1701.0
0,33.0,0.0,209.0,41094.5292846822,0.0,34.06,-117.9,266200.0,1330.0
0,35.0,0.0,261.0,42486.6104303718,0.0,34.07,-117.89,188600.0,1439.0
0,35.0,0.0,294.0,42113.0064899887,0.0,34.07,-117.9,172000.0,1646.0
0,35.0,0.0,137.0,42486.6104303718,0.0,34.07,-117.89,218800.0,834.0
0,34.0,0.0,469.0,41094.5292846822,0.0,34.06,-117.9,268300.0,2956.0
0,36.0,0.0,164.0,42113.0064899887,0.0,34.07,-117.9,249400.0,1009.0
0,36.0,0.0,270.0,41756.4643165272,0.0,34.07,-117.91,189000.0,1390.0
0,33.0,0.0,561.0,41756.4643165272,0.0,34.07,-117.91,204200.0,2938.0
0,34.0,0.0,609.0,40381.3229161992,0.0,34.06,-117.92,197600.0,2819.0
0,36.0,0.0,207.0,41417.4245447519,0.0,34.07,-117.92,191700.0,1057.0
0,29.0,0.0,399.0,41417.4245447519,0.0,34.07,-117.92,195500.0,1699.0
0,29.0,0.0,521.0,40729.0291438329,0.0,34.06,-117.91,218300.0,3250.0
0,35.0,0.0,527.0,39706.1478246478,0.0,34.05,-117.91,211100.0,3189.0
0,35.0,0.0,467.0,40381.3229161992,0.0,34.06,-117.92,224900.0,2894.0
0,37.0,0.0,262.0,40051.874035882,0.0,34.06,-117.93,202100.0,1505.0
0,35.0,0.0,183.0,40051.874035882,0.0,34.06,-117.93,187500.0,1022.0
0,36.0,0.0,221.0,39011.1591596307,0.0,34.05,-117.93,205100.0,1340.0
0,32.0,0.0,623.0,39011.1591596307,0.0,34.05,-117.93,190700.0,3055.0
0,38.0,0.0,22.0,41417.4245447519,0.0,34.07,-117.92,182500.0,175.0
0,28.0,0.0,688.0,40051.874035882,0.0,34.06,-117.93,202800.0,3342.0
0,34.0,0.0,227.0,38392.4406244798,0.0,34.05,-117.95,204800.0,1428.0
0,32.0,0.0,662.0,39741.1365617768,0.0,34.06,-117.94,210200.0,3418.0
0,34.0,0.0,422.0,39741.1365617768,0.0,34.06,-117.94,193900.0,1921.0
0,36.0,0.0,209.0,41096.3203584137,0.0,34.07,-117.93,207300.0,1207.0
0,25.0,0.0,404.0,40793.5752994522,0.0,34.07,-117.94,170800.0,1814.0
0,37.0,0.0,260.0,40509.6009889881,0.0,34.07,-117.95,195200.0,1375.0
0,32.0,0.0,415.0,39449.5526591103,0.0,34.06,-117.95,184800.0,2252.0
0,35.0,0.0,529.0,40098.7666223038,0.0,34.07,-117.96,191700.0,2819.0
0,34.0,0.0,381.0,39118.0986418602,0.0,34.06,-117.96,183200.0,2226.0
0,31.0,0.0,462.0,39118.0986418602,0.0,34.06,-117.96,167300.0,2017.0
0,33.0,0.0,268.0,37702.338897621,0.0,34.05,-117.97,162700.0,1452.0
0,34.0,0.0,684.0,38686.9860961171,0.0,34.06,-117.97,166800.0,3580.0
0,33.0,0.0,228.0,38273.2742808218,0.0,34.06,-117.98,160300.0,1353.0
0,31.0,0.0,526.0,38686.9860961171,0.0,34.06,-117.97,155500.0,2516.0
0,36.0,0.0,407.0,38273.2742808218,0.0,34.06,-117.98,160700.0,2391.0
0,35.0,0.0,426.0,37277.6507161587,0.0,34.05,-117.98,156900.0,2342.0
0,35.0,0.0,317.0,36871.1771895069,0.0,34.05,-117.99,151100.0,1792.0
0,33.0,0.0,422.0,37702.338897621,0.0,34.05,-117.97,157600.0,2028.0
0,36.0,0.0,160.0,37702.338897621,0.0,34.05,-117.97,158000.0,931.0
0,36.0,0.0,206.0,37702.338897621,0.0,34.05,-117.97,161400.0,1299.0
0,34.0,0.0,495.0,37702.338897621,0.0,34.05,-117.97,155700.0,2050.0
0,33.0,0.0,315.0,37277.6507161587,0.0,34.05,-117.98,159800.0,1560.0
0,34.0,0.0,537.0,36288.7836425305,0.0,34.04,-117.98,154600.0,2547.0
0,32.0,0.0,295.0,36724.9598971813,0.0,34.04,-117.97,163300.0,1507.0
0,28.0,0.0,417.0,36724.9598971813,0.0,34.04,-117.97,157300.0,1686.0
0,35.0,0.0,407.0,35992.0592837795,0.0,34.03,-117.96,150400.0,2093.0
0,35.0,0.0,331.0,35992.0592837795,0.0,34.03,-117.96,152600.0,1623.0
0,33.0,0.0,326.0,36288.0511939582,0.0,34.03,-117.95,155800.0,1453.0
0,35.0,0.0,159.0,36288.0511939582,0.0,34.03,-117.95,145700.0,804.0
0,35.0,0.0,263.0,38112.8613407207,0.0,34.05,-117.96,163100.0,1254.0
0,36.0,0.0,270.0,38112.8613407207,0.0,34.05,-117.96,158600.0,1475.0
0,35.0,0.0,276.0,38392.4406244798,0.0,34.05,-117.95,156500.0,1309.0
0,36.0,0.0,200.0,37338.5142793345,0.0,34.04,-117.95,153900.0,1044.0
0,35.0,0.0,212.0,37050.9491865232,0.0,34.04,-117.96,148300.0,1141.0
0,33.0,0.0,268.0,37050.9491865232,0.0,34.04,-117.96,158100.0,1458.0
0,34.0,0.0,265.0,37050.9491865232,0.0,34.04,-117.96,146900.0,1381.0
0,32.0,0.0,388.0,38112.8613407207,0.0,34.05,-117.96,181900.0,1993.0
0,34.0,0.0,324.0,38692.0268743334,0.0,34.05,-117.94,163500.0,1729.0
0,36.0,0.0,354.0,37646.5245537918,0.0,34.04,-117.94,160200.0,1431.0
0,34.0,0.0,274.0,37646.5245537918,0.0,34.04,-117.94,163000.0,1403.0
0,34.0,0.0,304.0,38692.0268743334,0.0,34.05,-117.94,161200.0,1519.0
0,31.0,0.0,539.0,38392.4406244798,0.0,34.05,-117.95,154500.0,2349.0
0,33.0,0.0,331.0,37646.5245537918,0.0,34.04,-117.94,158900.0,1493.0
0,27.0,0.0,846.0,37338.5142793345,0.0,34.04,-117.95,150800.0,2610.0
0,35.0,0.0,289.0,36604.9386999485,0.0,34.03,-117.94,149000.0,1499.0
0,35.0,0.0,249.0,36604.9386999485,0.0,34.03,-117.94,151800.0,1375.0
0,33.0,0.0,394.0,36288.0511939582,0.0,34.03,-117.95,157900.0,1782.0
0,23.0,0.0,836.0,34892.2745578053,0.0,34.01,-117.93,157600.0,3188.0
0,33.0,0.0,361.0,34892.2745578053,0.0,34.01,-117.93,153800.0,1733.0
0,27.0,0.0,955.0,35567.6133917839,0.0,34.02,-117.94,162900.0,5026.0
0,19.0,0.0,258.0,35241.3610648917,0.0,34.02,-117.95,135600.0,1129.0
0,22.0,0.0,411.0,35241.3610648917,0.0,34.02,-117.95,144100.0,1919.0
0,35.0,0.0,233.0,37299.2351300935,0.0,34.03,-117.92,157300.0,1341.0
0,32.0,0.0,375.0,37299.2351300935,0.0,34.03,-117.92,162400.0,1819.0
0,35.0,0.0,306.0,37299.2351300935,0.0,34.03,-117.92,159500.0,1469.0
0,35.0,0.0,399.0,36942.1840797671,0.0,34.03,-117.93,163100.0,2160.0
0,30.0,0.0,446.0,36942.1840797671,0.0,34.03,-117.93,164500.0,2246.0
0,23.0,0.0,1168.0,37974.4825188859,0.0,34.04,-117.93,181000.0,6361.0
0,30.0,0.0,239.0,37974.4825188859,0.0,34.04,-117.93,178100.0,1336.0
0,15.0,0.0,2185.0,39072.8671866232,0.0,34.04,-117.9,278300.0,11989.0
0,33.0,0.0,76.0,40081.0206371475,0.0,34.05,-117.9,330400.0,629.0
0,15.0,0.0,1761.0,38688.1815602432,0.0,34.04,-117.91,168800.0,8749.0
0,36.0,0.0,419.0,39349.3619118698,0.0,34.05,-117.92,161900.0,2241.0
0,16.0,0.0,1332.0,36974.1985088609,0.0,34.01,-117.88,178200.0,6756.0
0,21.0,0.0,1086.0,36016.5399215146,0.0,34.0,-117.88,192100.0,5459.0
0,23.0,0.0,955.0,36520.6428020573,0.0,34.01,-117.89,154100.0,4535.0
0,27.0,0.0,381.0,36085.014824442,0.0,34.01,-117.9,131100.0,1702.0
0,27.0,0.0,472.0,36085.014824442,0.0,34.01,-117.9,141400.0,2383.0
0,17.0,0.0,1384.0,36668.6296314027,0.0,34.02,-117.91,199300.0,5973.0
0,15.0,0.0,2486.0,37074.3710663562,0.0,34.02,-117.9,226200.0,14058.0
0,22.0,0.0,1279.0,36668.6296314027,0.0,34.02,-117.91,136200.0,6269.0
0,35.0,0.0,634.0,35270.1719754262,0.0,34.01,-117.92,127200.0,3055.0
0,29.0,0.0,310.0,36288.7836425305,0.0,34.04,-117.98,190600.0,1468.0
0,33.0,0.0,124.0,34936.4664379698,0.0,34.02,-117.96,133300.0,349.0
0,21.0,0.0,162.0,35307.2407614962,0.0,34.03,-117.98,191100.0,797.0
0,18.0,0.0,1789.0,34128.9536135435,0.0,33.99,-117.9,171900.0,8076.0
0,36.0,0.0,30.0,34264.7101683292,0.0,34.0,-117.92,136300.0,116.0
0,32.0,0.0,51.0,36016.5399215146,0.0,34.0,-117.88,187500.0,265.0
0,22.0,0.0,618.0,34589.3330462013,0.0,33.99,-117.89,211300.0,3272.0
0,21.0,0.0,515.0,35564.1811400537,0.0,33.99,-117.87,209700.0,2837.0
0,37.0,0.0,172.0,36115.3066841672,0.0,34.05,-118.01,138000.0,682.0
0,30.0,0.0,959.0,35871.0570978035,0.0,34.04,-117.99,168300.0,4468.0
0,27.0,0.0,1001.0,34735.0857029927,0.0,34.04,-118.02,215400.0,5640.0
0,25.0,0.0,1154.0,34467.5496620985,0.0,34.03,-118.0,226100.0,6909.0
0,32.0,0.0,651.0,34333.6502388487,0.0,34.02,-117.98,183900.0,2945.0
0,33.0,0.0,632.0,34333.6502388487,0.0,34.02,-117.98,193200.0,3512.0
0,27.0,0.0,418.0,33323.775919065,0.0,34.01,-117.98,262100.0,2643.0
0,26.0,0.0,397.0,31944.5993765148,0.0,34.0,-117.99,382500.0,2988.0
0,21.0,0.0,986.0,32686.7549297448,0.0,34.02,-118.02,302400.0,5992.0
0,33.0,0.0,700.0,33592.6107450385,0.0,34.01,-117.97,152900.0,3530.0
0,33.0,0.0,381.0,33592.6107450385,0.0,34.01,-117.97,165500.0,2006.0
0,28.0,0.0,375.0,32535.1388282025,0.0,34.0,-117.97,179000.0,1983.0
0,22.0,0.0,982.0,31481.421198763,0.0,33.99,-117.97,289900.0,5284.0
0,22.0,0.0,538.0,32257.459451418,0.0,34.0,-117.98,324900.0,3632.0
0,26.0,0.0,455.0,31194.3296065652,0.0,33.99,-117.98,334300.0,3343.0
0,27.0,0.0,346.0,30134.723651189,0.0,33.98,-117.98,333500.0,2275.0
0,18.0,0.0,1144.0,29863.2102721696,0.0,33.98,-117.99,360400.0,8399.0
0,34.0,0.0,468.0,33160.7275004324,0.0,34.0,-117.95,176300.0,2376.0
0,33.0,0.0,952.0,32836.4428341211,0.0,34.0,-117.96,186700.0,5462.0
0,34.0,0.0,540.0,32836.4428341211,0.0,34.0,-117.96,183800.0,2777.0
0,10.0,0.0,2919.0,32274.7517419901,0.0,33.98,-117.92,362500.0,16414.0
0,15.0,0.0,2602.0,31099.9293334188,0.0,33.98,-117.95,330400.0,16042.0
0,18.0,0.0,1018.0,32485.2740691034,0.0,33.99,-117.94,284000.0,6100.0
0,15.0,0.0,692.0,32127.6095711939,0.0,33.99,-117.95,269900.0,3978.0
0,24.0,0.0,177.0,32127.6095711939,0.0,33.99,-117.95,325000.0,1219.0
0,25.0,0.0,138.0,32127.6095711939,0.0,33.99,-117.95,332200.0,1075.0
0,25.0,0.0,210.0,31792.749380029,0.0,33.99,-117.96,297600.0,1348.0
0,25.0,0.0,388.0,31792.749380029,0.0,33.99,-117.96,311100.0,2799.0
0,23.0,0.0,570.0,31481.421198763,0.0,33.99,-117.97,300300.0,3335.0
0,25.0,0.0,184.0,30753.8405423395,0.0,33.98,-117.96,302200.0,1259.0
0,16.0,0.0,3079.0,32284.9635540087,0.0,33.96,-117.88,265200.0,19059.0
0,5.0,0.0,711.0,33637.2345710856,0.0,33.98,-117.89,184500.0,3088.0
0,20.0,0.0,2283.0,33163.5846933975,0.0,33.98,-117.9,186700.0,9893.0
0,23.0,0.0,1255.0,32207.6711570253,0.0,33.97,-117.9,213200.0,7353.0
0,52.0,0.0,318.0,48392.4751307633,0.0,34.06,-117.75,105800.0,1171.0
0,52.0,0.0,9.0,48392.4751307633,0.0,34.06,-117.75,112500.0,62.0
0,4.0,0.0,506.0,48979.60068651,0.0,34.06,-117.74,137500.0,1391.0
0,27.0,0.0,108.0,47535.6324549967,0.0,34.05,-117.75,107500.0,437.0
0,37.0,0.0,92.0,47535.6324549967,0.0,34.05,-117.75,94600.0,378.0
0,44.0,0.0,135.0,48392.4751307633,0.0,34.06,-117.75,112500.0,477.0
0,52.0,0.0,6.0,48392.4751307633,0.0,34.06,-117.75,67500.0,24.0
0,33.0,0.0,144.0,48893.113337452,0.0,34.15,-117.94,220100.0,859.0
0,17.0,0.0,1089.0,49533.4551165666,0.0,34.16,-117.95,273800.0,7116.0
0,33.0,0.0,283.0,47886.0810115771,0.0,34.14,-117.94,219400.0,1620.0
0,13.0,0.0,710.0,47499.0742848724,0.0,34.14,-117.95,184500.0,3859.0
0,33.0,0.0,440.0,47499.0742848724,0.0,34.14,-117.95,137500.0,1943.0
0,27.0,0.0,542.0,47126.9470152167,0.0,34.14,-117.96,151700.0,2221.0
0,33.0,0.0,405.0,47126.9470152167,0.0,34.14,-117.96,163900.0,1994.0
0,9.0,0.0,207.0,47126.9470152167,0.0,34.14,-117.96,179600.0,907.0
0,15.0,0.0,964.0,46770.0543740055,0.0,34.14,-117.97,150300.0,3595.0
0,33.0,0.0,348.0,46770.0543740055,0.0,34.14,-117.97,136000.0,1328.0
0,42.0,0.0,127.0,45743.1809531155,0.0,34.13,-117.97,151700.0,683.0
0,24.0,0.0,388.0,46428.7476866997,0.0,34.14,-117.98,148000.0,1596.0
0,33.0,0.0,473.0,45743.1809531155,0.0,34.13,-117.97,144500.0,2038.0
0,37.0,0.0,309.0,45394.1128090055,0.0,34.13,-117.98,142900.0,1447.0
0,29.0,0.0,460.0,45394.1128090055,0.0,34.13,-117.98,130500.0,2110.0
0,33.0,0.0,472.0,47800.734560609,0.0,34.15,-117.97,500001.0,2474.0
0,35.0,0.0,848.0,49872.5703082574,0.0,34.17,-117.97,295000.0,5005.0
0,42.0,0.0,156.0,47901.501344688,0.0,34.16,-118.0,311800.0,1020.0
0,47.0,0.0,270.0,47622.0125816391,0.0,34.16,-118.01,318500.0,1745.0
0,38.0,0.0,432.0,50301.8520925595,0.0,34.18,-117.99,365000.0,2981.0
0,40.0,0.0,696.0,48197.0222482469,0.0,34.16,-117.99,262000.0,3838.0
0,52.0,0.0,227.0,47901.501344688,0.0,34.16,-118.0,270600.0,1354.0
0,48.0,0.0,673.0,46846.5375495019,0.0,34.15,-118.0,256800.0,3436.0
0,52.0,0.0,472.0,46560.6827813021,0.0,34.15,-118.01,265500.0,2234.0
0,44.0,0.0,437.0,46291.4447446811,0.0,34.15,-118.02,280800.0,2419.0
0,32.0,0.0,548.0,47879.3911125682,0.0,34.17,-118.02,500001.0,3868.0
0,36.0,0.0,239.0,46632.1194492687,0.0,34.16,-118.03,500001.0,1640.0
0,43.0,0.0,283.0,46039.1149684768,0.0,34.15,-118.03,486800.0,1694.0
0,44.0,0.0,426.0,46291.4447446811,0.0,34.15,-118.02,307400.0,2267.0
0,38.0,0.0,398.0,44454.3901533777,0.0,34.17,-118.06,410400.0,2726.0
0,45.0,0.0,455.0,45306.8413568159,0.0,34.17,-118.05,388900.0,2535.0
0,52.0,0.0,401.0,46161.9191441867,0.0,34.17,-118.04,265700.0,1885.0
0,37.0,0.0,532.0,46579.845568214,0.0,34.18,-118.04,455400.0,3134.0
0,38.0,0.0,249.0,45767.1975309744,0.0,34.16,-118.04,350700.0,1594.0
0,36.0,0.0,732.0,44904.5010078554,0.0,34.16,-118.05,376800.0,3908.0
0,41.0,0.0,713.0,44904.5010078554,0.0,34.16,-118.05,278600.0,3320.0
0,46.0,0.0,298.0,44044.1606555803,0.0,34.16,-118.06,286500.0,1467.0
0,34.0,0.0,419.0,44044.1606555803,0.0,34.16,-118.06,362500.0,2297.0
0,35.0,0.0,671.0,43186.3172989149,0.0,34.16,-118.07,330000.0,3585.0
0,36.0,0.0,218.0,46632.1194492687,0.0,34.16,-118.03,484700.0,1401.0
0,39.0,0.0,366.0,46632.1194492687,0.0,34.16,-118.03,500001.0,2731.0
0,32.0,0.0,665.0,44526.2998040204,0.0,34.15,-118.05,500001.0,5131.0
0,37.0,0.0,226.0,43658.4035415558,0.0,34.15,-118.06,500001.0,1980.0
0,39.0,0.0,295.0,44172.8577765899,0.0,34.14,-118.05,500001.0,2125.0
0,40.0,0.0,918.0,42962.9015276413,0.0,34.13,-118.06,391500.0,4307.0
0,42.0,0.0,379.0,43297.7729189054,0.0,34.14,-118.06,437300.0,2461.0
0,40.0,0.0,379.0,43297.7729189054,0.0,34.14,-118.06,500001.0,2662.0
0,44.0,0.0,250.0,44967.8592589871,0.0,34.14,-118.03,352200.0,1446.0
0,22.0,0.0,643.0,43651.8981896463,0.0,34.13,-118.04,276200.0,3359.0
0,34.0,0.0,311.0,45396.2860314923,0.0,34.15,-118.04,377200.0,1523.0
0,35.0,0.0,31.0,43651.8981896463,0.0,34.13,-118.04,500001.0,249.0
0,23.0,0.0,729.0,43423.3683991055,0.0,34.13,-118.05,218300.0,3264.0
0,28.0,0.0,2873.0,42962.9015276413,0.0,34.13,-118.06,227300.0,12139.0
0,34.0,0.0,257.0,45226.1966601438,0.0,34.14,-118.02,252800.0,1077.0
0,32.0,0.0,718.0,44163.2509104583,0.0,34.13,-118.02,273600.0,3308.0
0,31.0,0.0,1117.0,44967.8592589871,0.0,34.14,-118.03,242600.0,4353.0
0,36.0,0.0,217.0,44445.4491881852,0.0,34.13,-118.01,365900.0,1332.0
0,33.0,0.0,458.0,44163.2509104583,0.0,34.13,-118.02,430900.0,2874.0
0,34.0,0.0,319.0,44163.2509104583,0.0,34.13,-118.02,429000.0,1966.0
0,33.0,0.0,373.0,43898.6273693476,0.0,34.13,-118.03,445700.0,2352.0
0,37.0,0.0,360.0,43102.7778277017,0.0,34.12,-118.02,366000.0,2250.0
0,35.0,0.0,458.0,42044.9645117497,0.0,34.11,-118.02,414800.0,2454.0
0,36.0,0.0,246.0,43102.7778277017,0.0,34.12,-118.02,395100.0,1471.0
0,38.0,0.0,288.0,43102.7778277017,0.0,34.12,-118.02,408500.0,1778.0
0,34.0,0.0,460.0,41766.8564777197,0.0,34.11,-118.03,437400.0,2837.0
0,20.0,0.0,831.0,45501.7707142519,0.0,34.14,-118.01,161700.0,3350.0
0,23.0,0.0,754.0,45501.7707142519,0.0,34.14,-118.01,187300.0,3425.0
0,31.0,0.0,1578.0,45226.1966601438,0.0,34.14,-118.02,222800.0,6854.0
0,44.0,0.0,611.0,47148.7068141166,0.0,34.15,-117.99,185600.0,2492.0
0,43.0,0.0,633.0,46846.5375495019,0.0,34.15,-118.0,178300.0,2583.0
0,32.0,0.0,1579.0,46560.6827813021,0.0,34.15,-118.01,184100.0,6597.0
0,27.0,0.0,1289.0,46428.7476866997,0.0,34.14,-117.98,235200.0,6341.0
0,30.0,0.0,567.0,46103.3731097932,0.0,34.14,-117.99,153000.0,2346.0
0,24.0,0.0,520.0,44744.8896786439,0.0,34.13,-118.0,167000.0,2584.0
0,31.0,0.0,431.0,45794.2702471598,0.0,34.14,-118.0,178100.0,1298.0
0,39.0,0.0,303.0,45794.2702471598,0.0,34.14,-118.0,166900.0,1302.0
0,35.0,0.0,224.0,44744.8896786439,0.0,34.13,-118.0,158100.0,1005.0
0,37.0,0.0,371.0,45061.2286469162,0.0,34.13,-117.99,129400.0,1568.0
0,37.0,0.0,331.0,44022.4999227686,0.0,34.12,-117.99,130100.0,1527.0
0,35.0,0.0,231.0,44022.4999227686,0.0,34.12,-117.99,139200.0,1040.0
0,37.0,0.0,325.0,43698.6038109831,0.0,34.12,-118.0,175000.0,1340.0
0,42.0,0.0,170.0,43698.6038109831,0.0,34.12,-118.0,173800.0,870.0
0,38.0,0.0,671.0,44445.4491881852,0.0,34.13,-118.01,212300.0,3374.0
0,43.0,0.0,207.0,43391.9073939219,0.0,34.12,-118.01,214800.0,1185.0
0,32.0,0.0,332.0,43391.9073939219,0.0,34.12,-118.01,278400.0,1937.0
0,32.0,0.0,536.0,42341.3528286678,0.0,34.11,-118.01,212200.0,1978.0
0,43.0,0.0,345.0,42341.3528286678,0.0,34.11,-118.01,211600.0,1858.0
0,36.0,0.0,320.0,42341.3528286678,0.0,34.11,-118.01,212200.0,1722.0
0,36.0,0.0,361.0,40990.0168818033,0.0,34.1,-118.02,233700.0,1928.0
0,36.0,0.0,80.0,40990.0168818033,0.0,34.1,-118.02,226000.0,452.0
0,39.0,0.0,280.0,42044.9645117497,0.0,34.11,-118.02,219000.0,1504.0
0,38.0,0.0,416.0,40704.6679948553,0.0,34.1,-118.03,233600.0,2301.0
0,30.0,0.0,634.0,40704.6679948553,0.0,34.1,-118.03,201700.0,2773.0
0,31.0,0.0,539.0,40704.6679948553,0.0,34.1,-118.03,223900.0,2647.0
0,32.0,0.0,609.0,40704.6679948553,0.0,34.1,-118.03,233100.0,2668.0
0,38.0,0.0,361.0,41766.8564777197,0.0,34.11,-118.03,416900.0,2076.0
0,44.0,0.0,120.0,41507.396175761,0.0,34.11,-118.04,447100.0,773.0
0,37.0,0.0,177.0,41507.396175761,0.0,34.11,-118.04,500001.0,1275.0
0,42.0,0.0,627.0,41266.935345174,0.0,34.11,-118.05,426500.0,3677.0
0,39.0,0.0,382.0,43651.8981896463,0.0,34.13,-118.04,430200.0,2485.0
0,39.0,0.0,380.0,42578.6289885481,0.0,34.12,-118.04,445200.0,2522.0
0,44.0,0.0,288.0,42578.6289885481,0.0,34.12,-118.04,500001.0,2007.0
0,30.0,0.0,318.0,42578.6289885481,0.0,34.12,-118.04,500001.0,2170.0
0,20.0,0.0,959.0,42344.2795176593,0.0,34.12,-118.05,476700.0,5218.0
0,25.0,0.0,848.0,42128.8327274262,0.0,34.12,-118.06,248100.0,3891.0
0,34.0,0.0,558.0,42128.8327274262,0.0,34.12,-118.06,271500.0,2941.0
0,35.0,0.0,369.0,42128.8327274262,0.0,34.12,-118.06,275400.0,2053.0
0,48.0,0.0,304.0,41266.935345174,0.0,34.11,-118.05,272400.0,1410.0
0,36.0,0.0,485.0,41045.8079064449,0.0,34.11,-118.06,239500.0,2178.0
0,39.0,0.0,547.0,41045.8079064449,0.0,34.11,-118.06,248700.0,2603.0
0,39.0,0.0,412.0,40438.3615865042,0.0,34.1,-118.04,273800.0,2302.0
0,36.0,0.0,318.0,40191.4761841852,0.0,34.1,-118.05,272600.0,1606.0
0,38.0,0.0,636.0,39964.3717196873,0.0,34.1,-118.06,257100.0,3229.0
0,42.0,0.0,313.0,39964.3717196873,0.0,34.1,-118.06,283600.0,1576.0
0,43.0,0.0,355.0,39964.3717196873,0.0,34.1,-118.06,256700.0,1833.0
0,38.0,0.0,442.0,39964.3717196873,0.0,34.1,-118.06,260100.0,2438.0
0,38.0,0.0,451.0,40438.3615865042,0.0,34.1,-118.04,235300.0,2317.0
0,34.0,0.0,461.0,39371.7042820362,0.0,34.09,-118.04,248900.0,2597.0
0,30.0,0.0,427.0,40191.4761841852,0.0,34.1,-118.05,252200.0,2143.0
0,42.0,0.0,404.0,40191.4761841852,0.0,34.1,-118.05,274300.0,2065.0
0,38.0,0.0,388.0,38884.6567137348,0.0,34.09,-118.06,262500.0,2036.0
0,38.0,0.0,330.0,39964.3717196873,0.0,34.1,-118.06,265900.0,1960.0
0,36.0,0.0,238.0,38884.6567137348,0.0,34.09,-118.06,258100.0,1239.0
0,40.0,0.0,389.0,38884.6567137348,0.0,34.09,-118.06,251600.0,1975.0
0,40.0,0.0,370.0,38671.8684852577,0.0,34.09,-118.07,198100.0,1745.0
0,35.0,0.0,267.0,38671.8684852577,0.0,34.09,-118.07,202400.0,1224.0
0,33.0,0.0,578.0,38480.0347772396,0.0,34.09,-118.08,208800.0,2557.0
0,34.0,0.0,457.0,38480.0347772396,0.0,34.09,-118.08,207200.0,1823.0
0,32.0,0.0,718.0,38480.0347772396,0.0,34.09,-118.08,206800.0,3214.0
0,34.0,0.0,388.0,39371.7042820362,0.0,34.09,-118.04,183000.0,2001.0
0,35.0,0.0,258.0,38307.622845921,0.0,34.08,-118.04,173300.0,1148.0
0,32.0,0.0,334.0,39371.7042820362,0.0,34.09,-118.04,186000.0,1339.0
0,23.0,0.0,135.0,39118.0575068979,0.0,34.09,-118.05,146400.0,602.0
0,32.0,0.0,399.0,39938.1620257207,0.0,34.09,-118.02,191800.0,1747.0
0,29.0,0.0,667.0,38889.650896619,0.0,34.08,-118.02,175200.0,2741.0
0,24.0,0.0,514.0,39938.1620257207,0.0,34.09,-118.02,170000.0,2080.0
0,29.0,0.0,338.0,39645.2084423034,0.0,34.09,-118.03,180900.0,1219.0
0,32.0,0.0,484.0,38588.7025904903,0.0,34.08,-118.03,169600.0,1780.0
0,34.0,0.0,460.0,41616.2491552672,0.0,34.1,-118.0,176300.0,2249.0
0,29.0,0.0,747.0,40250.1403541386,0.0,34.09,-118.01,179200.0,3402.0
0,27.0,0.0,542.0,41294.0134859382,0.0,34.1,-118.01,181400.0,2424.0
0,35.0,0.0,412.0,41294.0134859382,0.0,34.1,-118.01,166300.0,2120.0
0,29.0,0.0,401.0,39549.3090159853,0.0,34.08,-118.0,195300.0,2003.0
0,30.0,0.0,522.0,39210.0102730766,0.0,34.08,-118.01,166300.0,2281.0
0,28.0,0.0,631.0,38889.650896619,0.0,34.08,-118.02,175900.0,2769.0
0,35.0,0.0,358.0,39210.0102730766,0.0,34.08,-118.01,173600.0,1852.0
0,32.0,0.0,361.0,40250.1403541386,0.0,34.09,-118.01,181700.0,1613.0
0,23.0,0.0,318.0,39549.3090159853,0.0,34.08,-118.0,185100.0,1627.0
0,31.0,0.0,632.0,38889.650896619,0.0,34.08,-118.02,164200.0,2402.0
0,37.0,0.0,179.0,38588.7025904903,0.0,34.08,-118.03,159200.0,775.0
0,42.0,0.0,373.0,38588.7025904903,0.0,34.08,-118.03,162800.0,1597.0
0,52.0,0.0,59.0,37246.3380468555,0.0,34.07,-118.04,131300.0,177.0
0,34.0,0.0,154.0,38046.8520186613,0.0,34.08,-118.05,138800.0,572.0
0,25.0,0.0,1422.0,38046.8520186613,0.0,34.08,-118.05,143500.0,4909.0
0,30.0,0.0,427.0,38046.8520186613,0.0,34.08,-118.05,159200.0,1572.0
